plate	well	clone_id	measure_env	evolution_env	replicate	lagtime	max_growth_death_rate	time_to_stationary
A5_4	E11	21	bact_pred_strep	bact_pred_strep	F	17:54:55	2.34E-03	22:50:58
A5_4	F11	22	bact_pred_strep	bact_pred_strep	F	16:27:35	2.60E-03	19:20:48
A5_4	G11	23	bact_pred_strep	bact_pred_strep	F	15:30:48	2.70E-03	18:28:02
A5_4	H11	24	bact_pred_strep	bact_pred_strep	F	16:22:12	1.34E-03	21:26:26
A5_4	A12	25	bact_pred_strep	bact_pred_strep	F	16:52:51	2.30E-03	23:32:21
A5_4	B12	26	bact_pred_strep	bact_pred_strep	F	15:59:22	2.89E-03	19:03:05
A5_4	C12	27	bact_pred_strep	bact_pred_strep	F	16:36:03	2.62E-03	22:01:26
A5_4	D12	28	bact_pred_strep	bact_pred_strep	F	17:48:00	2.79E-03	23:06:07
A5_4	E12	29	bact_pred_strep	bact_pred_strep	F	22:56:44	3.25E-03	26:40:50
A5_4	F12	30	bact_pred_strep	bact_pred_strep	F	09:53:10	4.43E-04	18:09:44
A5_4	G12	31	bact_pred_strep	bact_pred_strep	F	23:12:59	-2.82E-03	20:35:31
A5_4	H12	32	bact_pred_strep	bact_pred_strep	F	15:19:17	2.29E-03	18:27:14
A5_4	A5	1	bact_pred_strep	bact_strep	F	05:28:41	1.03E-03	10:03:54
A5_4	B5	2	bact_pred_strep	bact_strep	F	18:39:37	2.34E-03	21:02:49
A5_4	C5	3	bact_pred_strep	bact_strep	F	26:12:08	-3.35E-03	24:06:19
A5_4	D5	4	bact_pred_strep	bact_strep	F	05:19:47	9.37E-04	10:00:34
A5_4	E5	5	bact_pred_strep	bact_strep	F	05:30:37	1.00E-03	10:12:52
A5_4	F5	6	bact_pred_strep	bact_strep	F	05:58:42	9.77E-04	10:05:39
A5_4	G5	7	bact_pred_strep	bact_strep	F	05:54:08	9.38E-04	10:01:38
A5_4	H5	8	bact_pred_strep	bact_strep	F	06:19:19	9.90E-04	10:27:30
A5_4	A6	9	bact_pred_strep	bact_strep	F	05:34:31	1.01E-03	09:48:44
A5_4	B6	10	bact_pred_strep	bact_strep	F	05:32:40	1.00E-03	10:05:58
A5_4	C6	11	bact_pred_strep	bact_strep	F	05:44:14	1.02E-03	10:24:18
A5_4	D6	12	bact_pred_strep	bact_strep	F	05:16:38	9.56E-04	10:40:48
A5_4	E6	13	bact_pred_strep	bact_strep	F	05:33:08	1.08E-03	10:20:16
A5_4	F6	14	bact_pred_strep	bact_strep	F	05:38:11	9.67E-04	09:53:10
A5_4	G6	15	bact_pred_strep	bact_strep	F	05:48:55	9.79E-04	10:05:50
A5_4	H6	16	bact_pred_strep	bact_strep	F	06:33:08	1.07E-03	10:40:35
A5_4	A7	17	bact_pred_strep	bact_strep	F	08:51:10	1.44E-03	12:38:00
A5_4	B7	18	bact_pred_strep	bact_strep	F	04:53:14	9.81E-04	09:19:29
A5_4	C7	19	bact_pred_strep	bact_strep	F	05:33:15	9.56E-04	10:44:47
A5_4	D7	20	bact_pred_strep	bact_strep	F	05:14:03	9.69E-04	10:22:05
A5_4	E7	21	bact_pred_strep	bact_strep	F	05:16:19	9.70E-04	09:45:35
A5_4	F7	22	bact_pred_strep	bact_strep	F	06:00:04	9.87E-04	10:06:04
A5_4	G7	23	bact_pred_strep	bact_strep	F	05:29:15	1.03E-03	10:07:03
A5_4	H7	24	bact_pred_strep	bact_strep	F	06:50:12	9.61E-04	11:18:50
A5_4	A8	25	bact_pred_strep	bact_strep	F	05:10:14	1.03E-03	09:21:05
A5_4	B8	26	bact_pred_strep	bact_strep	F	05:13:41	1.08E-03	09:49:12
A5_4	C8	27	bact_pred_strep	bact_strep	F	05:18:37	9.89E-04	09:50:50
A5_4	D8	28	bact_pred_strep	bact_strep	F	05:09:46	9.80E-04	10:04:59
A5_4	E8	29	bact_pred_strep	bact_strep	F	15:25:40	4.45E-04	21:12:22
A5_4	F8	30	bact_pred_strep	bact_strep	F	08:48:25	1.37E-03	12:48:12
A5_4	G8	31	bact_pred_strep	bact_strep	F	05:27:14	1.08E-03	09:33:41
A5_4	H8	32	bact_pred_strep	bact_strep	F	47:34:08	-2.20E-03	45:18:09
A6_1	A1	1	bact	bact	A	04:59:05	1.17E-03	10:25:48
A6_1	B1	2	bact	bact	A	07:55:39	5.52E-04	14:53:09
A6_1	C1	3	bact	bact	A	05:46:45	1.19E-03	11:34:44
A6_1	D1	4	bact	bact	A	06:06:00	1.18E-03	11:54:12
A6_1	E1	5	bact	bact	A	00:05:59	-1.49E-05	01:10:00
A6_1	F1	6	bact	bact	A	00:24:03	-1.42E-05	00:58:22
A6_1	G1	7	bact	bact	A	03:49:19	-9.04E-05	05:33:16
A6_1	H1	8	bact	bact	A	06:50:08	1.12E-03	11:31:54
A6_1	A2	9	bact	bact	A	05:08:50	2.01E-03	08:12:38
A6_1	B2	10	bact	bact	A	05:54:55	1.11E-03	11:38:13
A6_1	C2	11	bact	bact	A	06:08:43	1.11E-03	12:23:54
A6_1	D2	12	bact	bact	A	05:50:58	1.14E-03	12:04:33
A6_1	E2	13	bact	bact	A	06:19:50	1.15E-03	12:04:50
A6_1	F2	14	bact	bact	A	05:35:50	1.19E-03	11:18:18
A6_1	G2	15	bact	bact	A	05:34:36	1.18E-03	11:20:28
A6_1	H2	16	bact	bact	A	05:34:25	1.25E-03	11:03:18
A6_1	A3	17	bact	bact	A	06:25:49	1.07E-03	11:51:04
A6_1	B3	18	bact	bact	A	06:19:51	1.10E-03	12:24:46
A6_1	C3	19	bact	bact	A	05:09:43	2.15E-03	08:18:34
A6_1	D3	20	bact	bact	A	06:30:59	1.12E-03	12:09:39
A6_1	E3	21	bact	bact	A	30:16:29	2.15E-03	34:50:57
A6_1	F3	22	bact	bact	A	05:27:35	1.21E-03	11:14:51
A6_1	G3	23	bact	bact	A	06:01:41	1.22E-03	12:29:40
A6_1	H3	24	bact	bact	A	06:13:08	1.16E-03	12:08:30
A6_1	A4	25	bact	bact	A	06:06:08	1.15E-03	11:43:30
A6_1	B4	26	bact	bact	A	05:13:53	1.35E-03	09:05:55
A6_1	C4	27	bact	bact	A	06:22:50	1.10E-03	12:16:50
A6_1	D4	28	bact	bact	A	06:12:25	1.13E-03	12:23:15
A6_1	E4	29	bact	bact	A	05:34:26	1.14E-03	11:27:09
A6_1	F4	30	bact	bact	A	05:38:06	1.17E-03	11:25:58
A6_1	G4	31	bact	bact	A	06:09:10	1.12E-03	11:53:28
A6_1	H4	32	bact	bact	A	19:46:23	-2.19E-05	19:04:04
A6_1	A5	1	bact	bact_pred	A	05:43:57	1.30E-03	09:34:58
A6_1	B5	2	bact	bact_pred	A	08:10:29	7.29E-04	16:01:10
A6_1	C5	3	bact	bact_pred	A	13:09:19	4.59E-04	22:02:40
A6_1	D5	4	bact	bact_pred	A	07:51:17	6.88E-04	14:50:55
A6_1	E5	5	bact	bact_pred	A	07:33:51	6.15E-04	15:17:43
A6_1	F5	6	bact	bact_pred	A	28:12:49	-1.38E-03	24:17:00
A6_1	G5	7	bact	bact_pred	A	04:58:10	1.43E-03	08:50:15
A6_1	H5	8	bact	bact_pred	A	09:17:51	6.59E-04	15:07:29
A6_1	A6	9	bact	bact_pred	A	05:23:31	1.28E-03	09:12:54
A6_1	B6	10	bact	bact_pred	A	07:34:27	6.96E-04	14:00:34
A6_1	C6	11	bact	bact_pred	A	07:17:10	6.07E-04	14:20:50
A6_1	D6	12	bact	bact_pred	A	07:57:55	6.08E-04	15:17:23
A6_1	E6	13	bact	bact_pred	A	08:37:56	5.85E-04	16:19:31
A6_1	F6	14	bact	bact_pred	A	08:42:14	8.15E-04	15:08:17
A6_1	G6	15	bact	bact_pred	A	07:59:19	1.24E-03	13:07:08
A6_1	H6	16	bact	bact_pred	A	07:41:54	6.23E-04	14:52:27
A6_1	A7	17	bact	bact_pred	A	07:19:47	7.18E-04	15:30:45
A6_1	B7	18	bact	bact_pred	A	07:03:26	6.60E-04	15:30:07
A6_1	C7	19	bact	bact_pred	A	06:29:25	6.70E-04	13:44:49
A6_1	D7	20	bact	bact_pred	A	07:52:08	6.92E-04	14:49:53
A6_1	E7	21	bact	bact_pred	A	04:32:12	1.38E-03	08:32:03
A6_1	F7	22	bact	bact_pred	A	07:26:15	6.35E-04	14:35:41
A6_1	G7	23	bact	bact_pred	A	04:53:03	1.44E-03	08:44:10
A6_1	H7	24	bact	bact_pred	A	07:51:50	6.85E-04	14:36:14
A6_1	A8	25	bact	bact_pred	A	05:28:27	1.39E-03	09:57:59
A6_1	B8	26	bact	bact_pred	A	07:21:50	6.62E-04	14:23:48
A6_1	C8	27	bact	bact_pred	A	05:45:41	1.31E-03	09:31:33
A6_1	D8	28	bact	bact_pred	A	07:26:20	6.77E-04	14:26:34
A6_1	E8	29	bact	bact_pred	A	07:43:48	6.47E-04	15:03:11
A6_1	F8	30	bact	bact_pred	A	04:46:35	1.44E-03	08:38:00
A6_1	G8	31	bact	bact_pred	A	07:53:48	6.85E-04	14:53:52
A6_1	H8	32	bact	bact_pred	A	07:56:30	7.44E-04	14:49:48
A6_1	A9	1	bact	bact_strep	A	05:23:43	1.26E-03	09:18:21
A6_1	B9	2	bact	bact_strep	A	05:51:14	1.30E-03	09:40:40
A6_1	C9	3	bact	bact_strep	A	05:35:10	1.33E-03	09:26:32
A6_1	D9	4	bact	bact_strep	A	05:40:55	1.37E-03	10:03:32
A6_1	E9	5	bact	bact_strep	A	05:21:13	1.30E-03	09:15:43
A6_1	F9	6	bact	bact_strep	A	05:25:34	1.36E-03	09:18:15
A6_1	G9	7	bact	bact_strep	A	06:06:48	1.30E-03	10:02:41
A6_1	H9	8	bact	bact_strep	A	05:49:48	1.37E-03	09:43:47
A6_1	A10	9	bact	bact_strep	A	06:07:06	1.27E-03	10:04:39
A6_1	B10	10	bact	bact_strep	A	07:06:48	1.10E-03	13:03:46
A6_1	C10	11	bact	bact_strep	A	06:16:58	1.31E-03	10:09:32
A6_1	D10	12	bact	bact_strep	A	06:02:35	1.32E-03	09:55:47
A6_1	E10	13	bact	bact_strep	A	05:58:10	1.34E-03	09:55:46
A6_1	F10	14	bact	bact_strep	A	06:12:33	1.30E-03	10:11:51
A6_1	G10	15	bact	bact_strep	A	06:26:37	1.24E-03	12:04:59
A6_1	H10	16	bact	bact_strep	A	06:06:15	1.33E-03	10:05:55
A6_1	A11	17	bact	bact_strep	A	06:25:26	1.10E-03	12:10:59
A6_1	B11	18	bact	bact_strep	A	06:09:34	1.29E-03	10:06:44
A6_1	C11	19	bact	bact_strep	A	06:30:12	1.11E-03	12:30:34
A6_1	D11	20	bact	bact_strep	A	06:01:47	1.32E-03	09:53:36
A6_1	E11	21	bact	bact_strep	A	05:29:18	1.40E-03	09:57:39
A6_1	F11	22	bact	bact_strep	A	06:00:55	1.32E-03	09:58:26
A6_1	G11	23	bact	bact_strep	A	05:56:11	1.35E-03	09:54:42
A6_1	H11	24	bact	bact_strep	A	05:46:29	1.33E-03	09:42:35
A6_1	A12	25	bact	bact_strep	A	05:30:54	1.33E-03	09:22:42
A6_1	B12	26	bact	bact_strep	A	06:11:38	1.27E-03	10:05:43
A6_1	C12	27	bact	bact_strep	A	06:12:15	1.30E-03	10:06:47
A6_1	D12	28	bact	bact_strep	A	06:23:32	1.27E-03	10:21:46
A6_1	E12	29	bact	bact_strep	A	06:01:33	1.34E-03	09:55:26
A6_1	F12	30	bact	bact_strep	A	06:24:27	1.34E-03	10:23:30
A6_1	G12	31	bact	bact_strep	A	06:19:37	1.30E-03	10:18:06
A6_1	H12	32	bact	bact_strep	A	05:53:57	1.35E-03	09:46:41
A6_2	A1	1	bact_pred	bact	A	05:50:49	7.96E-04	11:11:57
A6_2	B1	2	bact_pred	bact	A	30:37:52	-4.35E-03	28:44:56
A6_2	C1	3	bact_pred	bact	A	06:55:05	8.24E-04	12:15:05
A6_2	D1	4	bact_pred	bact	A	07:16:23	7.89E-04	12:59:44
A6_2	E1	5	bact_pred	bact	A	33:25:33	4.39E-04	40:00:54
A6_2	F1	6	bact_pred	bact	A	05:09:08	8.64E-05	06:54:49
A6_2	G1	7	bact_pred	bact	A	33:21:19	8.81E-05	37:16:50
A6_2	H1	8	bact_pred	bact	A	06:37:09	8.40E-04	12:41:25
A6_2	A2	9	bact_pred	bact	A	05:40:06	2.15E-03	10:02:50
A6_2	B2	10	bact_pred	bact	A	06:55:22	7.82E-04	12:50:13
A6_2	C2	11	bact_pred	bact	A	30:42:38	-3.10E-03	28:50:01
A6_2	D2	12	bact_pred	bact	A	38:23:09	-3.12E-03	36:33:11
A6_2	E2	13	bact_pred	bact	A	07:36:10	8.10E-04	13:01:24
A6_2	F2	14	bact_pred	bact	A	06:53:53	7.96E-04	12:12:37
A6_2	G2	15	bact_pred	bact	A	06:39:51	8.20E-04	12:19:30
A6_2	H2	16	bact_pred	bact	A	21:29:57	-3.37E-03	19:07:51
A6_2	A3	17	bact_pred	bact	A	07:21:25	7.84E-04	13:27:08
A6_2	B3	18	bact_pred	bact	A	07:19:42	7.77E-04	13:25:37
A6_2	C3	19	bact_pred	bact	A	05:37:36	1.92E-03	08:15:32
A6_2	D3	20	bact_pred	bact	A	07:49:45	8.18E-04	13:10:56
A6_2	E3	21	bact_pred	bact	A	07:14:03	7.57E-04	13:06:52
A6_2	F3	22	bact_pred	bact	A	06:32:53	7.33E-04	12:20:55
A6_2	G3	23	bact_pred	bact	A	07:11:36	7.82E-04	13:03:55
A6_2	H3	24	bact_pred	bact	A	07:26:51	8.31E-04	13:36:21
A6_2	A4	25	bact_pred	bact	A	07:12:13	8.32E-04	12:50:23
A6_2	B4	26	bact_pred	bact	A	05:19:01	1.08E-03	09:44:55
A6_2	C4	27	bact_pred	bact	A	07:44:34	7.83E-04	13:14:30
A6_2	D4	28	bact_pred	bact	A	07:30:09	8.29E-04	12:50:37
A6_2	E4	29	bact_pred	bact	A	06:34:23	8.13E-04	12:05:16
A6_2	F4	30	bact_pred	bact	A	06:48:48	7.91E-04	12:36:51
A6_2	G4	31	bact_pred	bact	A	07:12:49	7.91E-04	13:12:34
A6_2	H4	32	bact_pred	bact	A	23:48:57	-1.01E-04	20:25:47
A6_2	A5	1	bact_pred	bact_pred	A	05:39:22	1.10E-03	10:18:51
A6_2	B5	2	bact_pred	bact_pred	A	13:26:42	5.99E-04	22:03:07
A6_2	C5	3	bact_pred	bact_pred	A	23:33:56	-1.92E-03	21:36:57
A6_2	D5	4	bact_pred	bact_pred	A	09:00:15	5.49E-04	17:11:29
A6_2	E5	5	bact_pred	bact_pred	A	13:05:31	5.68E-04	22:19:02
A6_2	F5	6	bact_pred	bact_pred	A	38:33:08	-1.29E-03	36:08:50
A6_2	G5	7	bact_pred	bact_pred	A	04:58:28	1.06E-03	09:39:00
A6_2	H5	8	bact_pred	bact_pred	A	08:42:09	5.39E-04	17:53:59
A6_2	A6	9	bact_pred	bact_pred	A	05:34:38	1.11E-03	09:51:10
A6_2	B6	10	bact_pred	bact_pred	A	08:21:36	5.81E-04	15:52:11
A6_2	C6	11	bact_pred	bact_pred	A	08:42:23	5.30E-04	17:04:41
A6_2	D6	12	bact_pred	bact_pred	A	08:32:42	5.25E-04	15:40:18
A6_2	E6	13	bact_pred	bact_pred	A	15:31:12	6.95E-04	22:50:20
A6_2	F6	14	bact_pred	bact_pred	A	09:57:08	6.27E-04	16:29:05
A6_2	G6	15	bact_pred	bact_pred	A	31:46:58	-3.05E-03	29:01:15
A6_2	H6	16	bact_pred	bact_pred	A	09:37:21	5.38E-04	18:44:42
A6_2	A7	17	bact_pred	bact_pred	A	10:09:20	6.38E-04	17:08:38
A6_2	B7	18	bact_pred	bact_pred	A	15:52:59	1.23E-03	21:14:34
A6_2	C7	19	bact_pred	bact_pred	A	34:20:12	-1.70E-03	30:11:50
A6_2	D7	20	bact_pred	bact_pred	A	16:12:32	1.12E-03	21:51:12
A6_2	E7	21	bact_pred	bact_pred	A	04:29:17	1.10E-03	08:50:08
A6_2	F7	22	bact_pred	bact_pred	A	09:48:33	5.82E-04	18:18:59
A6_2	G7	23	bact_pred	bact_pred	A	04:46:48	1.13E-03	09:11:07
A6_2	H7	24	bact_pred	bact_pred	A	10:21:31	6.14E-04	17:41:16
A6_2	A8	25	bact_pred	bact_pred	A	05:45:33	1.09E-03	10:25:28
A6_2	B8	26	bact_pred	bact_pred	A	09:31:29	5.80E-04	17:26:16
A6_2	C8	27	bact_pred	bact_pred	A	05:27:03	9.76E-04	10:22:05
A6_2	D8	28	bact_pred	bact_pred	A	17:29:23	1.22E-03	22:26:49
A6_2	E8	29	bact_pred	bact_pred	A	17:16:06	1.23E-03	22:01:10
A6_2	F8	30	bact_pred	bact_pred	A	04:50:04	1.09E-03	08:40:25
A6_2	G8	31	bact_pred	bact_pred	A	09:41:36	5.83E-04	18:31:31
A6_2	H8	32	bact_pred	bact_pred	A	09:48:49	4.94E-04	18:19:33
A6_2	A9	1	bact_pred	bact_strep	A	05:26:21	9.76E-04	10:34:23
A6_2	B9	2	bact_pred	bact_strep	A	06:00:18	9.42E-04	10:15:20
A6_2	C9	3	bact_pred	bact_strep	A	06:04:40	1.01E-03	10:29:15
A6_2	D9	4	bact_pred	bact_strep	A	27:07:48	-1.77E-03	22:33:20
A6_2	E9	5	bact_pred	bact_strep	A	05:26:30	1.14E-03	18:36:22
A6_2	F9	6	bact_pred	bact_strep	A	05:41:51	1.06E-03	10:21:18
A6_2	G9	7	bact_pred	bact_strep	A	06:31:11	9.76E-04	11:03:12
A6_2	H9	8	bact_pred	bact_strep	A	06:04:32	1.10E-03	10:25:12
A6_2	A10	9	bact_pred	bact_strep	A	06:27:39	9.94E-04	11:19:56
A6_2	B10	10	bact_pred	bact_strep	A	08:30:18	7.70E-04	14:45:45
A6_2	C10	11	bact_pred	bact_strep	A	06:19:54	9.51E-04	10:30:38
A6_2	D10	12	bact_pred	bact_strep	A	05:55:09	9.68E-04	10:31:12
A6_2	E10	13	bact_pred	bact_strep	A	06:04:48	9.66E-04	10:50:15
A6_2	F10	14	bact_pred	bact_strep	A	06:34:00	9.35E-04	11:07:34
A6_2	G10	15	bact_pred	bact_strep	A	07:56:21	7.84E-04	14:00:58
A6_2	H10	16	bact_pred	bact_strep	A	06:29:10	1.03E-03	10:25:19
A6_2	A11	17	bact_pred	bact_strep	A	08:05:44	8.28E-04	13:39:28
A6_2	B11	18	bact_pred	bact_strep	A	06:17:36	1.05E-03	11:12:16
A6_2	C11	19	bact_pred	bact_strep	A	08:03:47	7.65E-04	14:16:53
A6_2	D11	20	bact_pred	bact_strep	A	-1.71E-03	43:05:52
A6_2	E11	21	bact_pred	bact_strep	A	14:39:16	1.67E-03	20:49:23
A6_2	F11	22	bact_pred	bact_strep	A	06:13:10	1.07E-03	09:58:05
A6_2	G11	23	bact_pred	bact_strep	A	16:35:07	2.33E-03	23:37:24
A6_2	H11	24	bact_pred	bact_strep	A	05:57:46	1.05E-03	10:45:30
A6_2	A12	25	bact_pred	bact_strep	A	13:19:29	3.33E-03	17:28:38
A6_2	B12	26	bact_pred	bact_strep	A	06:04:14	1.05E-03	10:29:24
A6_2	C12	27	bact_pred	bact_strep	A	06:20:03	1.08E-03	10:56:00
A6_2	D12	28	bact_pred	bact_strep	A	06:30:05	1.08E-03	10:35:20
A6_2	E12	29	bact_pred	bact_strep	A	06:02:54	1.10E-03	10:17:19
A6_2	F12	30	bact_pred	bact_strep	A	06:58:54	1.17E-03	11:06:34
A6_2	G12	31	bact_pred	bact_strep	A	40:30:27	-1.65E-03	32:58:12
A6_2	H12	32	bact_pred	bact_strep	A	06:11:18	1.14E-03	10:11:18
A6_3	A1	1	bact_strep	bact	A	26:55:34	-1.75E-05	26:47:57
A6_3	B1	2	bact_strep	bact	A	07:04:46	4.94E-04	15:10:36
A6_3	C1	3	bact_strep	bact	A	25:43:18	9.21E-05	32:33:21
A6_3	D1	4	bact_strep	bact	A	26:15:51	8.40E-05	33:07:12
A6_3	E1	5	bact_strep	bact	A	18:09:17	7.89E-06	16:50:43
A6_3	F1	6	bact_strep	bact	A	26:12:18	-1.29E-05	25:07:09
A6_3	G1	7	bact_strep	bact	A	-8.04E-06	-00:02:10
A6_3	H1	8	bact_strep	bact	A	21:56:54	1.29E-04	27:53:19
A6_3	A2	9	bact_strep	bact	A	13:36:17	8.50E-06	11:42:34
A6_3	B2	10	bact_strep	bact	A	26:46:18	-6.82E-06	26:31:38
A6_3	C2	11	bact_strep	bact	A	18:17:32	1.09E-03	23:40:17
A6_3	D2	12	bact_strep	bact	A	14:33:23	5.16E-04	22:20:33
A6_3	E2	13	bact_strep	bact	A	42:37:19	4.20E-04	46:48:23
A6_3	F2	14	bact_strep	bact	A	47:31:53	-1.39E-03	41:18:49
A6_3	G2	15	bact_strep	bact	A	01:07:29	-1.12E-05	00:53:10
A6_3	H2	16	bact_strep	bact	A	20:23:31	1.28E-04	26:06:34
A6_3	A3	17	bact_strep	bact	A	03:39:59	-4.79E-04	01:32:12
A6_3	B3	18	bact_strep	bact	A	14:10:37	5.03E-04	22:07:27
A6_3	C3	19	bact_strep	bact	A	27:54:23	-6.14E-06	27:07:43
A6_3	D3	20	bact_strep	bact	A	30:05:13	7.42E-05	37:22:17
A6_3	E3	21	bact_strep	bact	A	24:57:26	2.13E-03	32:11:23
A6_3	F3	22	bact_strep	bact	A	23:58:35	1.26E-04	29:50:50
A6_3	G3	23	bact_strep	bact	A	24:42:41	1.32E-04	30:43:17
A6_3	H3	24	bact_strep	bact	A	00:53:08	-8.54E-06	01:04:04
A6_3	A4	25	bact_strep	bact	A	06:38:57	2.11E-05	07:58:14
A6_3	B4	26	bact_strep	bact	A	04:47:14	1.25E-03	09:15:20
A6_3	C4	27	bact_strep	bact	A	46:25:44	-5.18E-06	43:34:31
A6_3	D4	28	bact_strep	bact	A	14:04:03	4.68E-04	22:22:45
A6_3	E4	29	bact_strep	bact	A	25:44:01	1.28E-04	32:05:11
A6_3	F4	30	bact_strep	bact	A	43:30:59	3.11E-05	46:50:05
A6_3	G4	31	bact_strep	bact	A	11:20:46	1.32E-03	15:44:08
A6_3	H4	32	bact_strep	bact	A	-7.61E-06	01:06:30
A6_3	A5	1	bact_strep	bact_pred	A	05:26:00	1.25E-03	09:50:47
A6_3	B5	2	bact_strep	bact_pred	A	12:00:11	9.07E-04	17:50:21
A6_3	C5	3	bact_strep	bact_pred	A	13:44:22	5.79E-04	22:10:03
A6_3	D5	4	bact_strep	bact_pred	A	11:43:02	8.53E-04	18:39:14
A6_3	E5	5	bact_strep	bact_pred	A	11:28:03	8.54E-04	17:36:24
A6_3	F5	6	bact_strep	bact_pred	A	43:26:05	1.44E-03	46:21:49
A6_3	G5	7	bact_strep	bact_pred	A	04:45:14	1.28E-03	09:04:11
A6_3	H5	8	bact_strep	bact_pred	A	09:32:56	6.82E-04	16:41:32
A6_3	A6	9	bact_strep	bact_pred	A	05:07:14	1.27E-03	09:29:44
A6_3	B6	10	bact_strep	bact_pred	A	07:04:22	6.36E-04	15:04:56
A6_3	C6	11	bact_strep	bact_pred	A	08:15:57	7.09E-04	14:43:43
A6_3	D6	12	bact_strep	bact_pred	A	09:45:47	5.40E-04	18:23:15
A6_3	E6	13	bact_strep	bact_pred	A	12:41:51	8.39E-04	18:46:07
A6_3	F6	14	bact_strep	bact_pred	A	08:43:55	7.02E-04	15:11:14
A6_3	G6	15	bact_strep	bact_pred	A	12:36:18	7.86E-04	19:51:22
A6_3	H6	16	bact_strep	bact_pred	A	10:54:26	7.18E-04	18:04:04
A6_3	A7	17	bact_strep	bact_pred	A	11:12:29	8.92E-04	17:07:26
A6_3	B7	18	bact_strep	bact_pred	A	11:05:43	8.38E-04	17:21:20
A6_3	C7	19	bact_strep	bact_pred	A	09:27:33	6.98E-04	16:46:00
A6_3	D7	20	bact_strep	bact_pred	A	07:29:19	6.43E-04	15:17:50
A6_3	E7	21	bact_strep	bact_pred	A	04:32:29	1.34E-03	08:48:12
A6_3	F7	22	bact_strep	bact_pred	A	11:46:49	8.63E-04	17:47:37
A6_3	G7	23	bact_strep	bact_pred	A	04:32:42	1.32E-03	08:54:24
A6_3	H7	24	bact_strep	bact_pred	A	11:17:53	7.61E-04	18:12:31
A6_3	A8	25	bact_strep	bact_pred	A	04:12:28	2.13E-03	06:47:17
A6_3	B8	26	bact_strep	bact_pred	A	10:57:16	8.02E-04	17:20:58
A6_3	C8	27	bact_strep	bact_pred	A	05:36:28	1.30E-03	09:51:08
A6_3	D8	28	bact_strep	bact_pred	A	10:27:14	7.25E-04	17:31:09
A6_3	E8	29	bact_strep	bact_pred	A	11:18:06	7.73E-04	18:00:04
A6_3	F8	30	bact_strep	bact_pred	A	04:30:20	1.26E-03	08:51:13
A6_3	G8	31	bact_strep	bact_pred	A	11:34:23	8.52E-04	17:34:02
A6_3	H8	32	bact_strep	bact_pred	A	11:01:40	7.40E-04	17:56:25
A6_3	A9	1	bact_strep	bact_strep	A	05:03:36	1.25E-03	09:24:39
A6_3	B9	2	bact_strep	bact_strep	A	05:34:49	1.30E-03	09:42:06
A6_3	C9	3	bact_strep	bact_strep	A	05:21:31	1.33E-03	09:27:57
A6_3	D9	4	bact_strep	bact_strep	A	05:22:57	1.55E-03	09:31:15
A6_3	E9	5	bact_strep	bact_strep	A	05:06:34	1.27E-03	09:12:53
A6_3	F9	6	bact_strep	bact_strep	A	05:14:14	1.26E-03	09:28:41
A6_3	G9	7	bact_strep	bact_strep	A	05:55:12	1.26E-03	10:06:34
A6_3	H9	8	bact_strep	bact_strep	A	05:38:05	1.28E-03	09:52:49
A6_3	A10	9	bact_strep	bact_strep	A	05:49:31	1.31E-03	10:03:02
A6_3	B10	10	bact_strep	bact_strep	A	06:21:17	2.89E-03	10:51:33
A6_3	C10	11	bact_strep	bact_strep	A	05:54:02	1.31E-03	10:03:55
A6_3	D10	12	bact_strep	bact_strep	A	05:49:15	1.34E-03	09:52:31
A6_3	E10	13	bact_strep	bact_strep	A	05:42:56	1.23E-03	09:57:18
A6_3	F10	14	bact_strep	bact_strep	A	06:03:15	1.29E-03	10:15:34
A6_3	G10	15	bact_strep	bact_strep	A	05:33:02	1.87E-03	10:36:26
A6_3	H10	16	bact_strep	bact_strep	A	05:57:16	1.28E-03	10:09:34
A6_3	A11	17	bact_strep	bact_strep	A	05:46:47	2.37E-03	10:32:20
A6_3	B11	18	bact_strep	bact_strep	A	05:56:12	1.50E-03	09:43:13
A6_3	C11	19	bact_strep	bact_strep	A	06:03:30	2.87E-03	10:38:13
A6_3	D11	20	bact_strep	bact_strep	A	05:46:07	1.30E-03	09:55:05
A6_3	E11	21	bact_strep	bact_strep	A	05:17:47	1.63E-03	09:03:26
A6_3	F11	22	bact_strep	bact_strep	A	05:48:01	1.34E-03	11:04:50
A6_3	G11	23	bact_strep	bact_strep	A	05:45:10	1.45E-03	09:36:52
A6_3	H11	24	bact_strep	bact_strep	A	05:37:41	1.32E-03	09:44:18
A6_3	A12	25	bact_strep	bact_strep	A	05:16:35	1.48E-03	09:03:57
A6_3	B12	26	bact_strep	bact_strep	A	05:58:36	1.43E-03	09:57:45
A6_3	C12	27	bact_strep	bact_strep	A	05:54:13	1.31E-03	10:05:20
A6_3	D12	28	bact_strep	bact_strep	A	06:01:15	1.19E-03	10:11:05
A6_3	E12	29	bact_strep	bact_strep	A	05:44:12	1.24E-03	09:57:23
A6_3	F12	30	bact_strep	bact_strep	A	06:10:36	1.35E-03	10:37:11
A6_3	G12	31	bact_strep	bact_strep	A	06:09:11	1.31E-03	10:13:32
A6_3	H12	32	bact_strep	bact_strep	A	05:45:24	1.29E-03	09:59:28
A6_4	A1	1	bact_pred_strep	bact	A	16:45:40	-3.86E-04	15:07:57
